1.640, 2.51, 3.40, 2.10, -0.16, 2.21, -0.49, -0.59, -2.46, 3.58, 0.61, 0.48, 2.15, -0.91, 3.16, 2.32, 0.57, 2.17, -0.44
1.674, 2.65, 3.70, 5.52, -0.25, 2.43, -0.75, -4.68, -2.68, 4.10, 0.87, 0.49, 2.32, -4.99, 3.62, 2.27, 0.84, 2.31, -0.35
1.708, 2.22, 3.62, 6.99, -0.15, 2.28, -1.09, -5.22, -2.31, 3.73, 1.22, 0.47, 2.17, -5.49, 3.34, 1.86, 1.19, 2.15, -0.40
1.742, 2.08, 3.30, 6.98, -0.43, 2.25, -1.42, -5.60, -2.08, 3.47, 1.56, 0.72, 2.15, -5.80, 2.95, 1.45, 1.56, 2.14, -0.60
1.775, 1.00, 3.59, 7.30, -0.59, 2.31, -1.91, -6.18, -0.75, 4.32, 2.04, 0.87, 2.22, -6.50, 4.38, 0.07, 2.06, 2.22, -0.72
1.810, 0.10, 8.48, 12.51, -0.41, 2.19, -2.07, -11.46, -0.04, 8.97, 2.12, 0.66, 2.03, -11.89, 8.97, -0.16, 2.06, 1.95, -0.51
1.866, 0.20, 6.61, 12.46, -0.36, 1.57, -1.94, -10.63, -0.26, 6.42, 2.05, 0.67, 1.44, -10.89, 6.01, -0.34, 2.02, 1.37, -0.59
1.885, -0.20, 6.21, 11.86, -0.72, 1.23, -2.23, -10.54, 0.10, 6.67, 2.36, 1.02, 1.12, -10.94, 6.90, -0.67, 2.35, 1.06, -0.90
1.912, -0.71, 10.88, 15.26, -0.33, 0.74, -2.34, -14.07, 0.87, 11.63, 2.43, 0.55, 0.58, -14.09, 11.94, -1.33, 2.35, 0.46, -0.42
1.946, -1.72, 13.50, 14.54, -0.38, -0.02, -2.03, -12.85, 1.90, 13.67, 2.12, 0.66, -0.17, -12.94, 13.80, -2.04, 2.00, -0.28, -0.61
1.980, -1.48, 13.35, 13.76, -0.60, -0.69, -1.65, -12.31, 1.59, 13.57, 1.77, 0.86, -0.84, -12.35, 13.63, -1.80, 1.65, -0.95, -0.84
2.015, -1.72, 14.61, 12.81, -0.55, -1.33, -1.31, -11.30, 2.02, 15.04, 1.42, 0.76, -1.46, -10.89, 15.17, -2.09, 1.27, -1.57, -0.75
2.048, -1.47, 14.84, 8.84, -0.12, -1.73, -0.86, -7.42, 1.86, 15.45, 0.98, 0.26, -1.81, -6.58, 15.35, -1.67, 0.79, -1.89, -0.26
2.082, -0.89, 14.38, 6.31, -0.02, -1.67, -0.42, -4.88, 1.28, 14.44, 0.56, 0.27, -1.74, -5.06, 14.15, -1.05, 0.37, -1.79, -0.38
2.116, -0.58, 14.95, 7.81, -0.50, -1.70, -0.11, -6.72, 0.90, 15.67, 0.26, 0.69, -1.79, -6.36, 16.00, -0.75, 0.07, -1.86, -0.72
2.150, -0.45, 18.29, 7.47, 0.15, -1.84, 0.52, -6.31, 1.14, 18.66, -0.41, 0.02, -1.92, -5.99, 18.50, -0.69, -0.69, -1.99, -0.10
2.197, -0.94, 14.52, 6.66, 0.23, -1.90, 1.25, -5.10, 1.35, 14.42, -1.09, -0.03, -1.97, -4.96, 13.93, -1.22, -1.32, -2.02, -0.13
2.228, -0.79, 14.28, 6.11, 0.07, -1.90, 1.57, -4.80, 1.22, 14.82, -1.42, 0.09, -1.98, -4.34, 14.87, -0.96, -1.67, -2.02, -0.21
2.253, -0.50, 13.74, 4.31, 0.30, -1.78, 2.14, -2.87, 1.09, 13.87, -2.00, -0.14, -1.84, -2.43, 13.48, -0.84, -2.27, -1.86, -0.02
2.286, -0.36, 10.06, 3.10, 0.34, -1.49, 2.57, -1.61, 0.82, 10.01, -2.40, -0.17, -1.54, -1.22, 9.46, -0.76, -2.64, -1.54, -0.00
2.322, -0.05, 5.00, 0.70, 0.06, -1.03, 2.66, 1.10, 0.23, 4.38, -2.46, 0.16, -1.06, 1.35, 3.15, -0.34, -2.63, -1.01, -0.36
2.354, 1.37, -3.00, -0.31, -0.29, -0.32, 2.00, 1.60, -1.70, -3.04, -1.74, 0.48, -0.34, 2.01, -4.19, 1.06, -1.79, -0.28, -0.53
2.387, 2.45, -6.98, -0.55, 0.36, 0.47, 0.69, 1.59, -2.90, -6.29, -0.42, -0.20, 0.45, 2.01, -7.00, 2.02, -0.43, 0.49, 0.26
2.422, 2.34, -7.11, 1.06, 0.77, 1.20, -0.61, 0.09, -2.78, -6.98, 0.85, -0.51, 1.18, -0.55, -7.72, 1.70, 0.86, 1.19, 0.54
2.455, 1.67, -3.70, 6.04, 0.74, 1.57, -1.82, -5.03, -2.07, -3.05, 2.00, -0.49, 1.49, -5.66, -3.18, 1.17, 1.99, 1.43, 0.62
2.489, 1.61, 3.39, 10.14, 0.76, 1.35, -2.43, -8.81, -1.77, 4.40, 2.53, -0.50, 1.23, -9.26, 5.10, 1.41, 2.44, 1.14, 0.63
2.524, 2.47, 11.02, 14.81, 0.48, 0.83, -2.06, -13.21, -2.39, 11.08, 2.08, -0.10, 0.66, -14.85, 11.52, 2.49, 1.92, 0.52, 0.06
2.558, 2.78, 13.52, 20.41, -0.11, -0.45, -1.27, -19.38, -2.77, 14.30, 1.34, 0.26, -0.71, -19.71, 14.77, 2.63, 1.15, -0.92, -0.18
2.592, 1.65, 16.29, 16.05, 0.66, -2.08, -0.45, -13.84, -1.22, 16.83, 0.53, -0.51, -2.25, -13.23, 16.99, 1.31, 0.26, -2.43, 0.45
2.626, 0.96, 17.49, 8.07, 0.83, -2.75, 0.43, -6.28, -0.20, 18.14, -0.34, -0.71, -2.82, -5.30, 18.12, 0.68, -0.66, -2.92, 0.62
2.702, 1.79, 6.33, -0.57, 0.82, -2.15, 1.17, 2.47, -1.71, 6.69, -0.95, -0.65, -2.15, 3.17, 6.18, 1.82, -1.15, -2.17, 0.52
2.737, 3.29, 6.23, -5.23, 0.86, -1.21, 1.04, 6.70, -2.76, 6.19, -0.87, -0.64, -1.19, 6.94, 5.26, 3.04, -1.06, -1.15, 0.52
2.761, 3.15, 1.54, -4.06, 0.47, -0.12, 0.74, 5.44, -2.94, 1.63, -0.54, -0.24, -0.12, 5.58, 0.57, 2.77, -0.65, -0.09, 0.19
2.795, 3.42, -0.87, -2.84, 0.34, 0.74, -0.04, 3.98, -3.48, -0.08, 0.24, -0.13, 0.71, 4.19, -0.57, 3.14, 0.18, 0.73, 0.18
2.830, 3.02, 1.81, -2.70, 0.45, 1.46, -0.68, 4.23, -2.82, 2.03, 0.82, -0.16, 1.44, 4.08, 1.36, 2.65, 0.76, 1.48, 0.18
2.863, 2.10, 2.42, 1.41, 0.40, 2.18, -1.20, -0.76, -2.04, 3.18, 1.33, -0.19, 2.12, -0.81, 2.79, 1.63, 1.29, 2.12, 0.35
2.897, 1.20, 4.58, 3.35, 0.77, 2.39, -1.64, -1.53, -1.07, 4.98, 1.74, -0.47, 2.32, -1.52, 4.83, 0.64, 1.69, 2.30, 0.56
2.932, 0.47, 7.78, 3.00, 0.28, 2.81, -1.76, -2.07, -0.02, 8.36, 1.82, 0.01, 2.76, -2.26, 8.33, -0.12, 1.76, 2.77, 0.15
2.966, 0.00, 7.96, 10.45, 0.58, 2.82, -1.62, -9.71, -0.05, 8.40, 1.69, -0.36, 2.67, -9.99, 8.15, -0.40, 1.61, 2.60, 0.54
2.999, -0.19, 8.02, 12.25, 0.47, 2.23, -1.69, -10.60, 0.11, 8.13, 1.78, -0.12, 2.09, -11.37, 8.23, -0.56, 1.72, 2.02, 0.19
3.034, -0.33, 9.95, 16.20, -0.03, 1.48, -1.59, -14.90, 0.19, 10.11, 1.67, 0.29, 1.29, -15.35, 10.02, -0.49, 1.58, 1.18, -0.19
3.068, -0.19, 9.28, 16.87, 0.35, 0.45, -1.47, -15.54, 0.04, 9.72, 1.59, -0.16, 0.27, -15.59, 9.74, -0.50, 1.47, 0.10, 0.27
3.102, -0.91, 10.64, 15.88, 0.97, -0.56, -1.34, -14.23, 0.82, 11.01, 1.46, -0.80, -0.72, -13.96, 11.01, -1.05, 1.27, -0.90, 0.84
3.137, -0.23, 12.09, 12.75, 1.14, -1.32, -1.08, -11.15, 0.42, 12.50, 1.20, -0.95, -1.44, -10.98, 12.58, -0.42, 0.98, -1.59, 0.93
3.170, -0.06, 12.69, 11.48, 1.13, -1.85, -0.70, -10.10, 0.31, 13.01, 0.83, -0.95, -1.97, -10.05, 12.92, -0.38, 0.60, -2.12, 0.91
3.204, -0.37, 14.22, 10.41, 1.42, -2.48, -0.40, -8.75, 0.64, 14.97, 0.53, -1.29, -2.60, -8.11, 15.06, -0.53, 0.26, -2.76, 1.23
3.237, 0.15, 16.59, 5.55, 1.33, -2.79, 0.12, -3.89, 0.41, 16.94, 0.00, -1.10, -2.85, -3.85, 16.90, 0.02, -0.29, -2.96, 0.94
3.273, -0.22, 15.91, 2.97, 1.45, -2.83, 0.70, -1.56, 0.81, 16.39, -0.56, -1.38, -2.87, -0.44, 15.92, -0.45, -0.85, -2.96, 1.32
3.305, -0.17, 14.92, -0.10, 1.76, -2.47, 1.06, 1.46, 0.89, 15.37, -0.91, -1.58, -2.48, 1.56, 15.20, -0.48, -1.21, -2.54, 1.41
3.356, -0.46, 16.87, -1.67, 1.28, -2.12, 1.54, 3.12, 1.33, 17.51, -1.41, -1.14, -2.15, 4.12, 17.58, -0.68, -1.74, -2.17, 1.02
3.379, -0.68, 15.99, -6.16, 1.40, -1.42, 2.29, 7.67, 1.69, 15.73, -2.17, -1.20, -1.40, 7.99, 14.81, -0.94, -2.48, -1.33, 0.98
3.408, -0.66, 7.47, -5.12, 0.56, -0.46, 2.57, 6.85, 0.71, 6.48, -2.36, -0.25, -0.48, 6.33, 5.23, -0.61, -2.49, -0.41, -0.02
3.441, 0.86, 3.03, -3.84, 0.09, 0.17, 1.92, 5.28, -0.97, 3.37, -1.70, 0.11, 0.13, 5.65, 2.72, 0.88, -1.78, 0.18, -0.17
3.475, 1.53, 4.07, -4.36, 0.18, 0.82, 1.39, 5.65, -1.18, 4.48, -1.23, 0.04, 0.79, 5.88, 3.87, 1.15, -1.35, 0.86, -0.09
3.509, 1.08, 0.48, -3.45, -0.45, 1.53, 1.07, 5.01, -1.01, 0.10, -0.89, 0.78, 1.49, 4.72, -1.02, 0.65, -0.91, 1.57, -0.86
3.543, 0.78, -2.77, -2.89, -0.70, 2.22, 0.28, 3.84, -0.92, -2.67, -0.09, 0.95, 2.19, 3.62, -3.75, 0.36, -0.03, 2.28, -0.87
3.577, 0.34, -1.93, 3.01, -0.14, 2.71, -0.78, -2.30, -0.56, -0.79, 0.96, 0.33, 2.61, -2.24, -0.83, -0.24, 0.98, 2.61, -0.14
3.611, -0.07, 1.32, 2.41, -0.02, 2.92, -1.45, -0.79, 0.19, 1.56, 1.56, 0.34, 2.85, -0.92, 1.22, -0.83, 1.57, 2.90, -0.24
3.646, -0.74, 1.49, 7.95, -0.36, 3.28, -1.96, -7.40, 0.57, 2.11, 2.06, 0.63, 3.16, -8.49, 2.12, -1.38, 2.10, 3.12, -0.41
3.680, -0.70, 5.15, 13.10, 0.16, 2.66, -2.37, -11.87, 0.45, 5.97, 2.45, 0.08, 2.51, -11.95, 6.40, -1.10, 2.43, 2.40, 0.15
3.713, 0.51, 10.99, 16.11, -0.08, 1.89, -2.23, -14.64, -0.42, 11.09, 2.28, 0.40, 1.73, -15.84, 11.34, 0.45, 2.19, 1.59, -0.34
3.748, 1.59, 13.10, 21.08, -0.64, 0.61, -1.65, -19.59, -1.72, 13.33, 1.73, 0.93, 0.40, -20.53, 13.62, 1.41, 1.61, 0.20, -0.87
3.782, 1.03, 15.38, 20.03, -0.20, -1.02, -1.14, -18.26, -0.99, 16.13, 1.25, 0.36, -1.22, -17.35, 16.40, 0.82, 1.05, -1.42, -0.29
3.816, 0.69, 17.05, 12.23, 0.41, -1.92, -0.54, -10.69, -0.23, 17.54, 0.65, -0.24, -2.02, -10.21, 17.58, 0.40, 0.41, -2.14, 0.19
3.866, 0.81, 18.54, 10.38, 0.51, -2.27, 0.10, -9.24, -0.35, 19.34, 0.02, -0.36, -2.37, -8.88, 19.66, 0.67, -0.26, -2.49, 0.31
3.888, 0.39, 21.50, 9.45, 0.96, -2.70, 1.06, -8.00, 0.50, 21.71, -0.97, -0.81, -2.80, -7.80, 21.55, -0.05, -1.33, -2.93, 0.63
3.918, -1.05, 16.79, 4.72, 0.60, -3.04, 2.04, -2.35, 1.64, 16.50, -1.89, -0.41, -3.10, -1.47, 15.93, -1.38, -2.19, -3.16, 0.16
3.952, -0.28, 12.40, -1.62, 0.55, -2.55, 2.50, 2.81, 0.83, 12.30, -2.32, -0.41, -2.55, 3.26, 11.48, -0.47, -2.59, -2.54, 0.23
3.986, 0.36, 7.01, -0.92, 0.65, -1.91, 2.61, 2.76, -0.21, 6.52, -2.40, -0.45, -1.93, 2.90, 5.54, 0.21, -2.62, -1.92, 0.21
4.047, 1.72, 1.20, -3.29, 0.11, -1.18, 2.25, 4.94, -1.89, 0.38, -2.00, 0.16, -1.18, 4.53, -1.03, 1.66, -2.11, -1.13, -0.37
4.065, 2.71, -2.70, -0.76, 0.15, -0.58, 1.22, 1.77, -3.08, -1.95, -0.96, -0.04, -0.63, 2.19, -2.71, 2.54, -1.04, -0.63, 0.05
4.088, 3.00, -1.81, -2.64, 0.64, -0.11, 0.29, 4.42, -3.02, -1.22, -0.07, -0.41, -0.13, 4.84, -1.69, 2.68, -0.17, -0.11, 0.37
4.121, 2.84, -1.96, -4.59, 0.26, 0.76, -0.38, 6.00, -2.70, -1.80, 0.58, 0.02, 0.77, 5.88, -2.51, 2.35, 0.53, 0.82, -0.02
4.155, 1.87, -3.07, -1.76, 0.26, 1.59, -1.21, 2.78, -1.93, -2.57, 1.41, -0.02, 1.57, 2.72, -3.20, 1.25, 1.41, 1.58, 0.14
4.190, 0.78, -1.16, -0.09, 0.37, 2.18, -2.15, 1.22, -0.74, -0.28, 2.32, -0.12, 2.16, 1.32, -0.44, -0.03, 2.33, 2.17, 0.30
4.223, -0.23, 4.99, 4.86, 0.88, 2.61, -2.77, -4.00, 0.29, 5.81, 2.85, -0.61, 2.53, -4.62, 5.99, -0.68, 2.80, 2.47, 0.78
4.257, -0.36, 8.28, 9.21, 0.30, 2.39, -2.77, -7.85, 0.42, 8.63, 2.83, 0.07, 2.26, -8.67, 8.96, -0.73, 2.78, 2.18, 0.06
4.292, -0.23, 10.85, 13.22, 0.21, 1.73, -2.52, -12.59, 0.12, 11.83, 2.58, -0.04, 1.55, -12.75, 12.22, -0.36, 2.49, 1.42, 0.26
4.327, -0.18, 15.57, 14.52, 0.64, 0.69, -2.05, -12.89, 0.35, 16.01, 2.08, -0.37, 0.51, -13.20, 16.42, -0.21, 1.91, 0.37, 0.43
4.360, -0.32, 15.55, 15.80, 0.56, -0.32, -1.30, -14.38, 0.48, 15.48, 1.37, -0.37, -0.52, -14.33, 15.19, -0.57, 1.19, -0.68, 0.42
4.394, -0.60, 14.13, 13.04, 1.10, -1.35, -0.91, -11.42, 0.73, 14.83, 1.02, -1.00, -1.49, -10.63, 14.75, -0.68, 0.80, -1.65, 1.04
4.428, 0.03, 14.85, 9.21, 1.78, -1.86, -0.48, -8.30, 0.34, 15.49, 0.58, -1.67, -1.96, -8.21, 15.51, -0.08, 0.31, -2.10, 1.64
4.462, -0.60, 14.08, 10.13, 2.02, -2.50, 0.13, -8.46, 0.90, 13.99, -0.01, -1.86, -2.65, -8.45, 13.67, -0.83, -0.30, -2.83, 1.74
4.496, -0.29, 12.24, 4.80, 1.58, -3.19, 0.44, -2.70, 0.47, 12.63, -0.27, -1.38, -3.27, -2.47, 12.52, -0.29, -0.54, -3.40, 1.20
4.530, 0.92, 13.06, -1.51, 1.47, -3.20, 0.76, 3.26, -0.47, 13.37, -0.59, -1.31, -3.22, 3.86, 12.86, 0.93, -0.87, -3.29, 1.15
4.563, 2.43, 13.83, -4.67, 1.35, -2.61, 0.99, 5.85, -1.75, 14.54, -0.82, -1.20, -2.62, 6.25, 14.28, 2.43, -1.11, -2.64, 1.07
4.597, 2.24, 13.54, -4.51, 0.80, -2.03, 1.34, 6.06, -1.64, 13.87, -1.17, -0.59, -2.06, 6.17, 13.49, 2.18, -1.41, -2.08, 0.42
4.641, 2.09, 14.56, -4.27, 0.82, -1.55, 1.61, 5.30, -1.39, 15.29, -1.47, -0.69, -1.59, 5.81, 14.97, 2.01, -1.73, -1.61, 0.61
4.666, 1.29, 12.10, -5.24, 0.89, -1.05, 2.11, 7.48, -0.85, 11.02, -1.95, -0.58, -1.08, 6.91, 9.73, 1.41, -2.17, -1.07, 0.26
4.700, 2.02, 7.01, -6.05, 0.19, -0.44, 1.98, 7.12, -1.80, 7.37, -1.79, -0.03, -0.48, 7.60, 6.49, 1.98, -1.94, -0.44, -0.03
4.734, 2.29, 4.60, -6.25, 0.35, 0.26, 1.62, 7.42, -2.03, 4.88, -1.44, -0.15, 0.23, 7.62, 4.02, 2.01, -1.56, 0.27, 0.10
4.768, 1.93, 1.35, -4.36, -0.12, 0.88, 1.10, 5.80, -1.94, 1.54, -0.91, 0.38, 0.83, 5.64, 0.82, 1.74, -0.97, 0.86, -0.44
4.802, 1.77, 0.30, -4.71, -0.38, 1.40, 0.44, 6.29, -1.67, 0.61, -0.27, 0.64, 1.36, 6.62, -0.17, 1.44, -0.30, 1.42, -0.63
4.836, 1.35, 0.15, -3.69, -0.38, 2.23, -0.21, 4.32, -1.20, 0.73, 0.36, 0.62, 2.19, 3.96, 0.14, 0.88, 0.35, 2.25, -0.53
4.870, 0.87, 1.07, 1.87, -0.45, 2.64, -0.77, -0.47, -0.92, 1.35, 0.90, 0.76, 2.55, -0.90, 0.88, 0.52, 0.90, 2.57, -0.69
4.904, 0.57, 0.78, 3.81, -0.84, 2.83, -1.24, -2.61, -0.61, 0.98, 1.37, 1.15, 2.73, -3.16, 0.57, -0.02, 1.40, 2.76, -1.02
4.957, -0.14, 1.31, 7.49, -0.45, 2.77, -1.81, -6.28, -0.05, 1.90, 1.94, 0.70, 2.65, -6.25, 1.67, -0.73, 1.97, 2.63, -0.50
4.976, -0.53, 2.95, 8.76, -0.39, 2.68, -2.35, -7.67, 0.52, 3.40, 2.46, 0.71, 2.56, -8.40, 3.44, -1.39, 2.49, 2.53, -0.55
5.006, -0.40, 9.75, 16.22, -0.45, 2.18, -2.55, -15.49, 0.35, 10.74, 2.59, 0.71, 1.98, -16.47, 11.65, -0.54, 2.51, 1.82, -0.51
5.041, 0.65, 11.48, 17.16, -0.54, 0.94, -2.01, -15.12, -0.79, 11.18, 2.09, 0.87, 0.76, -15.70, 11.11, 0.57, 2.01, 0.62, -0.84
