1.411, 0.84, -2.76, 6.88, 0.18, -2.20, 0.35, -5.28, -0.98, -2.62, -0.13, 0.03, -2.24, -5.26, -3.03, 0.36, -0.25, -2.26, -0.15
1.428, 1.53, -2.60, 6.01, 0.02, -1.80, -0.18, -4.36, -1.63, -2.43, 0.38, 0.20, -1.85, -4.23, -2.71, 1.05, 0.28, -1.86, -0.29
1.458, 1.99, -1.94, 5.33, -0.09, -1.37, -0.65, -3.85, -2.01, -1.70, 0.84, 0.31, -1.42, -3.82, -1.94, 1.46, 0.75, -1.43, -0.35
1.492, 2.09, -1.25, 4.73, 0.02, -0.98, -1.03, -3.27, -2.03, -0.95, 1.21, 0.19, -1.03, -2.91, -1.27, 1.52, 1.12, -1.05, -0.17
1.526, 1.91, -1.49, 3.08, 0.23, -0.56, -1.41, -1.48, -1.81, -1.26, 1.58, 0.01, -0.60, -1.28, -1.58, 1.32, 1.51, -0.61, -0.01
1.560, 1.45, -0.42, 1.37, -0.01, -0.06, -1.79, 0.26, -1.27, -0.16, 1.94, 0.27, -0.10, 0.61, -0.38, 0.88, 1.88, -0.09, -0.22
1.593, 1.36, 1.59, 1.09, 0.09, 0.59, -2.07, 0.13, -1.02, 2.11, 2.19, 0.15, 0.56, 0.31, 2.10, 0.72, 2.12, 0.57, -0.04
1.627, 0.12, 2.64, 0.78, 0.07, 1.23, -2.15, 0.73, 0.32, 2.69, 2.25, 0.24, 1.21, 0.73, 2.47, -0.68, 2.20, 1.25, -0.15
1.662, -1.42, 2.31, 4.16, 0.06, 1.94, -2.31, -3.02, 1.70, 2.46, 2.42, 0.22, 1.89, -3.19, 2.25, -2.35, 2.40, 1.91, -0.07
1.695, -2.69, 3.55, 8.89, -0.03, 2.33, -2.57, -7.82, 2.88, 3.72, 2.66, 0.34, 2.25, -8.56, 3.91, -3.69, 2.64, 2.22, -0.20
1.729, -3.17, 6.20, 14.61, -0.30, 2.18, -2.66, -13.67, 3.22, 6.75, 2.72, 0.61, 2.04, -14.61, 7.50, -3.75, 2.68, 1.95, -0.44
1.764, -2.76, 8.00, 17.56, -0.15, 1.39, -2.32, -15.79, 2.80, 7.91, 2.39, 0.40, 1.23, -15.41, 7.86, -3.33, 2.30, 1.12, -0.26
1.797, -3.18, 4.96, 15.10, -0.21, 0.96, -2.20, -13.81, 3.23, 4.83, 2.32, 0.49, 0.84, -14.19, 4.71, -4.05, 2.27, 0.77, -0.39
1.832, -3.40, 5.66, 17.81, -0.27, 0.53, -2.39, -16.54, 3.29, 6.13, 2.51, 0.52, 0.39, -16.81, 6.75, -3.99, 2.44, 0.27, -0.41
1.866, -2.97, 9.64, 19.57, -0.18, -0.17, -2.20, -18.18, 3.08, 9.78, 2.29, 0.43, -0.32, -18.33, 10.02, -3.59, 2.16, -0.47, -0.36
1.900, -3.18, 7.54, 18.39, -0.28, -0.96, -1.92, -16.52, 3.15, 7.41, 2.06, 0.55, -1.10, -16.40, 7.51, -3.90, 1.96, -1.22, -0.54
1.934, -3.41, 9.25, 16.64, -0.61, -1.45, -1.91, -15.18, 3.52, 9.52, 2.04, 0.88, -1.56, -15.31, 10.07, -4.06, 1.93, -1.67, -0.89
1.968, -3.15, 13.61, 16.99, -0.62, -1.91, -1.57, -15.73, 3.43, 14.11, 1.66, 0.86, -2.03, -15.78, 14.74, -3.53, 1.48, -2.16, -0.89
2.003, -2.79, 14.17, 17.42, -0.51, -2.50, -0.77, -15.75, 3.10, 13.94, 0.86, 0.70, -2.64, -15.18, 13.78, -3.25, 0.65, -2.77, -0.75
2.036, -2.24, 10.03, 13.39, -0.48, -2.94, -0.23, -11.56, 2.31, 9.86, 0.39, 0.69, -3.03, -11.20, 9.77, -2.60, 0.20, -3.12, -0.81
2.071, -1.01, 9.84, 10.59, -0.52, -3.03, 0.08, -9.10, 1.27, 10.13, 0.07, 0.72, -3.10, -8.74, 10.30, -1.36, -0.15, -3.17, -0.83
2.104, 0.10, 8.02, 7.60, -0.58, -2.93, 0.53, -5.87, 0.10, 7.82, -0.36, 0.83, -2.98, -5.75, 7.60, -0.22, -0.55, -3.01, -1.00
2.137, 1.49, 7.63, 4.69, -0.68, -2.60, 0.76, -3.36, -1.13, 8.17, -0.60, 0.86, -2.64, -2.91, 8.25, 1.18, -0.80, -2.65, -0.96
2.172, 2.48, 4.89, 3.23, -0.25, -2.09, 1.16, -1.75, -2.17, 4.70, -0.98, 0.44, -2.12, -1.58, 3.92, 2.08, -1.17, -2.12, -0.58
2.206, 3.53, 2.01, 2.89, -0.75, -1.52, 1.05, -1.33, -3.49, 2.11, -0.85, 1.00, -1.56, -1.52, 1.83, 3.29, -0.98, -1.55, -1.14
2.239, 4.45, 3.76, 3.03, -0.91, -1.06, 1.00, -1.62, -4.17, 4.07, -0.85, 1.12, -1.11, -1.48, 3.79, 4.23, -1.00, -1.09, -1.20
2.274, 4.81, 1.78, 2.25, -0.77, -0.56, 1.20, -0.93, -4.56, 1.73, -1.05, 0.98, -0.60, -0.79, 1.06, 4.50, -1.18, -0.57, -1.05
2.308, 4.98, -2.46, 2.15, -0.84, -0.00, 1.07, -0.59, -4.90, -2.56, -0.89, 1.09, -0.05, -0.61, -3.22, 4.43, -0.97, -0.01, -1.15
2.341, 4.70, -2.97, 0.59, -0.95, 0.60, 0.65, 0.72, -4.44, -2.44, -0.49, 1.17, 0.57, 1.02, -2.72, 4.18, -0.56, 0.63, -1.16
2.376, 4.16, -2.27, 0.28, -0.61, 1.37, 0.49, 1.00, -3.81, -2.01, -0.36, 0.85, 1.35, 1.17, -2.45, 3.54, -0.44, 1.41, -0.82
2.417, 3.18, -1.26, 1.38, -0.71, 2.10, 0.42, -0.13, -2.71, -0.80, -0.33, 0.97, 2.05, -0.01, -0.92, 2.43, -0.40, 2.11, -0.92
2.445, 1.65, -0.43, 3.17, -0.46, 2.71, 0.63, -2.60, -1.16, -0.29, -0.55, 0.70, 2.65, -2.81, -0.46, 0.81, -0.64, 2.71, -0.62
2.478, 0.70, -1.79, 9.66, -0.33, 2.84, 0.81, -8.70, -0.62, -1.94, -0.72, 0.60, 2.70, -9.34, -2.15, -0.04, -0.79, 2.70, -0.56
2.512, -0.00, -2.36, 11.83, -0.34, 2.38, 0.78, -10.38, -0.07, -2.04, -0.67, 0.57, 2.22, -10.34, -1.88, -0.62, -0.76, 2.20, -0.51
2.545, -0.53, 1.75, 9.52, 0.07, 2.15, 0.94, -8.43, 1.03, 2.67, -0.87, 0.10, 2.04, -7.70, 3.54, -1.40, -1.04, 2.04, 0.02
2.580, -2.39, 7.16, 7.58, 1.41, 2.38, 1.81, -6.97, 3.50, 7.70, -1.78, -1.29, 2.32, -6.01, 8.28, -3.72, -2.08, 2.36, 1.39
2.614, -5.54, 4.26, 9.86, 1.94, 2.87, 2.73, -9.16, 6.18, 3.65, -2.65, -1.74, 2.81, -9.19, 3.77, -7.13, -2.89, 2.83, 1.73
2.648, -7.57, 1.26, 14.91, 2.03, 2.97, 2.87, -13.54, 7.56, 0.51, -2.76, -1.76, 2.86, -14.17, 0.73, -8.87, -2.94, 2.83, 1.64
2.682, -7.81, 0.72, 20.05, 1.33, 2.53, 2.71, -18.90, 7.44, 0.53, -2.58, -1.10, 2.37, -19.48, 1.24, -8.65, -2.75, 2.28, 1.03
2.716, -7.46, 3.66, 21.98, 0.85, 1.58, 2.75, -20.21, 7.46, 3.35, -2.64, -0.60, 1.40, -20.51, 4.09, -8.52, -2.85, 1.30, 0.47
2.749, -8.49, 1.01, 21.48, 1.27, 0.69, 2.96, -20.74, 8.33, 1.08, -2.79, -1.23, 0.54, -20.22, 1.44, -9.64, -3.01, 0.44, 1.24
2.785, -8.66, 1.57, 20.93, 1.82, -0.01, 2.92, -18.90, 8.55, 0.98, -2.76, -1.61, -0.13, -18.97, 1.32, -9.65, -3.00, -0.23, 1.41
2.818, -8.61, 1.51, 19.96, 0.85, -0.50, 2.94, -19.02, 8.37, 0.68, -2.77, -0.70, -0.63, -19.23, 0.30, -9.29, -3.00, -0.72, 0.61
2.852, -7.59, -3.16, 23.09, 1.71, -1.35, 2.44, -21.48, 6.95, -3.05, -2.20, -1.61, -1.52, -21.57, -2.85, -8.37, -2.41, -1.68, 1.48
2.887, -6.50, -2.85, 21.06, 1.30, -2.31, 1.84, -18.95, 5.94, -3.13, -1.60, -1.07, -2.46, -19.48, -2.91, -7.30, -1.78, -2.65, 0.81
2.921, -5.76, -1.76, 17.14, 0.67, -3.15, 1.34, -14.94, 5.35, -1.77, -1.09, -0.46, -3.27, -14.75, -1.56, -6.49, -1.29, -3.41, 0.24
2.954, -4.97, -1.87, 12.38, 0.54, -3.50, 0.99, -10.70, 4.74, -1.84, -0.75, -0.42, -3.57, -10.06, -2.09, -5.57, -0.95, -3.66, 0.29
2.989, -3.45, -2.71, 8.54, 0.77, -3.45, 0.58, -6.53, 3.26, -2.66, -0.34, -0.57, -3.48, -6.20, -2.79, -3.92, -0.52, -3.53, 0.35
3.022, -1.88, -2.72, 6.89, 0.43, -3.05, 0.18, -5.33, 1.70, -2.85, 0.06, -0.22, -3.08, -5.31, -3.24, -2.35, -0.10, -3.12, 0.06
3.056, -0.91, -4.44, 5.99, 0.21, -2.73, -0.40, -4.22, 0.62, -4.47, 0.63, 0.02, -2.77, -3.96, -4.81, -1.47, 0.53, -2.82, -0.15
3.090, 0.04, -3.94, 3.03, -0.26, -2.28, -1.10, -1.53, -0.17, -3.66, 1.32, 0.50, -2.31, -1.35, -3.73, -0.46, 1.25, -2.32, -0.57
3.124, 0.81, -2.62, 1.01, -0.39, -1.66, -1.63, 0.66, -0.75, -2.48, 1.82, 0.64, -1.68, 1.17, -2.83, 0.32, 1.76, -1.66, -0.65
3.157, 1.02, -1.91, -0.97, -0.60, -0.79, -2.12, 2.34, -0.75, -1.47, 2.29, 0.85, -0.79, 2.69, -1.45, 0.32, 2.25, -0.75, -0.80
3.191, 0.48, 0.67, -1.05, -0.21, 0.08, -2.44, 2.27, -0.13, 1.22, 2.57, 0.43, 0.07, 2.89, 1.13, -0.17, 2.52, 0.10, -0.30
3.225, -0.27, 3.00, -1.10, -0.20, 0.97, -2.59, 2.36, 0.93, 3.40, 2.69, 0.50, 0.97, 2.29, 3.41, -1.24, 2.65, 1.01, -0.40
3.260, -2.18, 4.30, 1.78, -0.43, 1.80, -2.57, -0.65, 2.82, 4.42, 2.65, 0.72, 1.78, -0.59, 4.05, -3.16, 2.62, 1.83, -0.58
3.304, -3.71, 3.22, 5.77, -0.53, 2.52, -2.66, -5.02, 4.19, 3.47, 2.74, 0.82, 2.47, -5.15, 3.33, -5.00, 2.74, 2.49, -0.60
3.334, -5.72, 2.14, 10.71, -0.79, 2.94, -2.89, -9.72, 5.95, 1.93, 2.97, 1.21, 2.85, -11.33, 2.23, -7.04, 3.02, 2.86, -1.11
3.362, -6.01, 3.79, 21.99, -1.08, 2.55, -3.08, -21.25, 5.70, 4.31, 3.15, 1.33, 2.35, -21.83, 5.09, -6.68, 3.16, 2.22, -1.07
3.401, -5.09, 7.34, 25.32, -0.72, 1.35, -2.89, -23.84, 4.98, 7.06, 2.95, 1.02, 1.14, -24.53, 7.35, -5.84, 2.89, 0.98, -0.89
3.430, -5.14, 5.36, 26.73, -0.57, 0.04, -2.79, -24.96, 4.77, 5.51, 2.92, 0.83, -0.17, -25.15, 6.28, -5.95, 2.87, -0.34, -0.74
3.464, -5.05, 9.48, 27.63, -0.76, -1.17, -2.68, -26.26, 4.87, 9.51, 2.80, 1.04, -1.37, -26.84, 10.34, -5.82, 2.69, -1.57, -1.01
3.499, -5.73, 13.17, 27.63, -0.65, -2.64, -2.33, -25.69, 5.77, 13.68, 2.44, 0.86, -2.86, -24.94, 14.81, -6.61, 2.26, -3.08, -0.85
3.532, -5.81, 16.40, 19.80, -0.66, -3.68, -1.53, -18.02, 6.15, 16.23, 1.63, 0.90, -3.81, -17.50, 16.74, -6.44, 1.40, -3.95, -1.01
3.566, -5.18, 14.34, 13.44, -0.88, -4.16, -0.79, -11.29, 5.31, 14.38, 0.94, 1.11, -4.24, -10.23, 14.80, -5.49, 0.73, -4.33, -1.26
3.601, -2.57, 16.31, 6.29, -1.03, -3.97, -0.06, -4.63, 2.96, 16.33, 0.17, 1.26, -3.99, -3.99, 16.49, -2.52, -0.08, -4.01, -1.44
3.635, -0.62, 13.12, 4.11, -0.81, -3.50, 0.86, -3.00, 1.10, 13.16, -0.73, 0.91, -3.53, -2.05, 12.77, -0.82, -0.98, -3.55, -1.01
3.668, 0.53, 8.04, -1.89, -0.43, -2.90, 1.42, 4.34, -0.18, 7.66, -1.24, 0.66, -2.86, 5.29, 7.02, 0.45, -1.44, -2.82, -0.88
3.703, 2.22, 6.57, -7.68, -0.81, -1.60, 1.53, 9.23, -1.49, 7.18, -1.37, 0.99, -1.51, 10.44, 6.90, 1.94, -1.55, -1.40, -1.08
3.736, 2.56, 4.24, -11.52, -0.32, 0.14, 1.79, 12.62, -1.58, 4.26, -1.65, 0.48, 0.26, 13.70, 3.42, 1.97, -1.81, 0.42, -0.52
3.770, 1.01, -1.25, -10.46, -0.00, 2.02, 1.76, 11.03, -0.20, -1.52, -1.59, 0.20, 2.13, 11.65, -2.52, -0.18, -1.68, 2.28, -0.18
3.804, -1.88, -2.58, -7.65, 0.09, 3.60, 1.25, 8.54, 2.58, -2.01, -1.13, 0.22, 3.61, 8.32, -1.48, -3.25, -1.17, 3.80, -0.22
3.839, -4.01, 8.38, 3.62, -0.10, 4.60, 1.54, -4.81, 4.90, 10.04, -1.58, 0.25, 4.50, -5.30, 11.88, -4.87, -1.81, 4.54, 0.00
3.872, -6.42, 16.43, 11.91, 1.68, 4.33, 3.28, -12.08, 7.96, 16.44, -3.38, -1.64, 4.20, -10.97, 17.13, -8.44, -3.79, 4.20, 1.80
3.906, -11.94, 5.49, 17.06, 2.81, 4.15, 4.71, -16.77, 12.21, 2.80, -4.63, -2.60, 4.03, -17.43, 2.09, -14.20, -4.87, 4.00, 2.50
3.941, -12.74, -5.15, 26.18, 1.89, 3.39, 4.09, -24.59, 11.56, -6.56, -3.89, -1.59, 3.20, -26.12, -6.00, -13.82, -3.97, 3.09, 1.39
3.974, -10.18, -2.09, 35.08, 1.12, 1.76, 3.11, -33.48, 9.10, -2.32, -2.93, -0.89, 1.51, -34.62, -0.95, -10.90, -3.09, 1.28, 0.76
4.008, -9.45, 1.69, 33.65, 1.02, -0.37, 3.03, -31.73, 9.16, 1.36, -2.87, -0.89, -0.58, -31.30, 1.87, -10.73, -3.14, -0.79, 0.81
4.043, -9.92, -2.42, 30.68, 1.60, -1.87, 3.07, -28.80, 9.46, -3.03, -2.85, -1.47, -2.03, -28.90, -2.94, -11.20, -3.11, -2.24, 1.29
4.076, -9.28, -7.65, 24.38, 1.53, -3.04, 2.53, -21.74, 8.52, -8.21, -2.25, -1.34, -3.15, -21.64, -8.00, -10.32, -2.45, -3.31, 1.05
4.111, -7.46, -6.97, 19.60, 0.77, -3.65, 1.68, -17.62, 6.87, -6.93, -1.41, -0.62, -3.76, -17.17, -6.69, -8.43, -1.60, -3.91, 0.42
4.144, -5.75, -8.03, 9.51, 0.64, -3.88, 0.98, -7.02, 5.35, -8.26, -0.70, -0.45, -3.91, -6.17, -8.66, -6.48, -0.85, -3.95, 0.20
4.178, -3.31, -9.28, 3.21, 0.09, -3.16, 0.02, -1.44, 2.92, -9.18, 0.26, 0.12, -3.16, -0.88, -9.49, -3.87, 0.18, -3.15, -0.27
4.212, -1.41, -9.33, -0.79, 0.02, -2.17, -0.96, 2.24, 1.27, -9.14, 1.21, 0.17, -2.14, 3.09, -9.81, -2.06, 1.15, -2.12, -0.17
4.246, -0.61, -7.56, -2.44, 0.29, -1.11, -1.98, 3.83, 0.59, -6.77, 2.18, -0.07, -1.09, 4.41, -6.66, -1.10, 2.12, -1.08, 0.13
4.280, -0.20, -3.89, -2.18, 0.14, -0.13, -2.50, 3.56, 0.44, -3.74, 2.65, 0.13, -0.12, 3.81, -4.07, -0.96, 2.60, -0.11, -0.05
4.314, -1.84, -4.26, -3.29, 0.13, 0.84, -2.99, 4.89, 2.26, -3.97, 3.13, 0.14, 0.86, 5.63, -4.18, -3.01, 3.13, 0.91, 0.01
4.348, -4.16, -1.42, -3.63, -0.17, 2.17, -3.54, 4.51, 4.89, -0.51, 3.64, 0.49, 2.20, 4.58, 0.32, -5.58, 3.64, 2.28, -0.28
4.382, -6.72, 3.74, 2.91, 0.37, 3.32, -3.47, -2.82, 7.41, 4.19, 3.50, -0.14, 3.29, -2.87, 4.30, -8.17, 3.47, 3.31, 0.44
4.416, -8.86, -0.24, 15.77, -0.21, 3.61, -3.58, -15.03, 8.53, -1.36, 3.68, 0.72, 3.47, -17.79, -1.33, -10.31, 3.78, 3.40, -0.62
4.459, -9.74, 4.99, 30.77, -1.19, 2.35, -4.23, -29.67, 9.22, 5.91, 4.30, 1.53, 2.06, -31.08, 7.85, -10.64, 4.33, 1.87, -1.33
4.484, -9.03, 13.20, 36.09, -1.02, 0.20, -3.78, -34.44, 8.72, 13.12, 3.81, 1.26, -0.12, -34.62, 14.11, -9.71, 3.72, -0.37, -1.11
4.518, -9.51, 12.18, 34.59, -0.89, -1.99, -3.15, -32.69, 9.24, 11.95, 3.26, 1.11, -2.27, -32.24, 12.97, -10.65, 3.15, -2.53, -1.05
4.553, -10.05, 16.66, 24.67, -0.90, -3.64, -2.62, -22.45, 10.28, 16.90, 2.72, 1.15, -3.80, -21.42, 18.19, -10.84, 2.52, -3.98, -1.20
4.586, -8.79, 18.69, 16.95, -0.82, -4.27, -1.61, -15.22, 9.16, 18.60, 1.70, 1.03, -4.36, -14.13, 19.10, -9.26, 1.47, -4.48, -1.13
4.620, -6.27, 16.34, 7.82, -1.13, -4.25, -0.76, -5.66, 6.54, 16.31, 0.90, 1.33, -4.27, -4.08, 16.42, -6.25, 0.70, -4.30, -1.45
4.655, -1.87, 17.82, 1.42, -1.19, -3.37, -0.01, -0.58, 2.58, 18.40, 0.10, 1.37, -3.34, 0.25, 18.60, -1.70, -0.14, -3.32, -1.46
4.688, 0.16, 13.30, -0.62, -0.77, -2.47, 1.03, 2.44, 0.54, 12.45, -0.91, 1.01, -2.44, 3.03, 11.57, -0.03, -1.12, -2.40, -1.19
4.722, 1.34, 5.67, -2.74, -1.29, -1.51, 1.25, 4.51, -1.11, 5.94, -1.05, 1.53, -1.51, 5.28, 5.62, 1.30, -1.17, -1.45, -1.63
4.756, 2.24, 6.44, -10.81, -1.22, -0.28, 1.34, 12.71, -1.17, 6.82, -1.23, 1.42, -0.17, 14.33, 6.35, 1.78, -1.37, -0.02, -1.45
4.790, 0.27, 3.55, -14.78, -0.69, 1.88, 1.71, 15.32, 1.34, 3.44, -1.63, 0.91, 2.04, 16.19, 2.72, -1.15, -1.74, 2.24, -0.91
4.824, -3.67, -0.10, -5.23, -1.05, 3.88, 1.84, 4.85, 4.46, -0.06, -1.75, 1.39, 3.85, 3.92, 0.18, -4.78, -1.80, 3.99, -1.37
4.859, -4.61, 5.94, 10.38, -1.16, 4.07, 2.33, -10.79, 5.17, 7.02, -2.33, 1.34, 3.88, -10.67, 8.28, -5.28, -2.48, 3.90, -1.22
4.892, -7.29, 13.01, 13.53, 0.79, 3.34, 3.97, -13.39, 8.91, 13.27, -4.05, -0.82, 3.18, -11.48, 14.20, -9.29, -4.37, 3.19, 0.92
4.926, -14.76, 5.68, 13.07, 2.72, 3.39, 5.52, -13.24, 15.82, 4.17, -5.46, -2.66, 3.32, -12.60, 5.06, -17.54, -5.78, 3.36, 2.58
4.961, -18.14, -1.97, 24.57, 2.92, 3.25, 5.57, -24.35, 17.50, -3.81, -5.39, -2.70, 3.07, -25.84, -3.04, -19.84, -5.61, 2.98, 2.50
4.994, -16.07, -4.83, 35.94, 2.20, 1.58, 4.83, -34.54, 14.73, -5.69, -4.63, -2.06, 1.33, -34.91, -4.74, -17.04, -4.81, 1.04, 1.95
5.029, -14.20, -6.05, 31.60, 2.45, -0.40, 4.11, -29.37, 13.26, -6.94, -3.88, -2.30, -0.58, -29.42, -6.36, -15.22, -4.09, -0.80, 2.08
